,VIN,Num_Days,Market_Value_Mean,Market_Value_Std,Count,Count_Over_Days
415,WDDGF54X18F081817,472,9080.21,1861,1012,2.1440677966101696
419,WDDZF8KB3JA333216,244,95184.19,14359,339,1.389344262295082
420,WBAAA1309J4141028,146,12250.05,5303,2,0.0136986301369863
421,1FACP44E0PF203957,91,17423.01,4974,34,0.37362637362637363
422,JT8CH32Y2X1002233,602,14428.0,2760,5,0.008305647840531562
423,WBSCL93421LJ80744,459,28973.43,4708,15,0.032679738562091505
424,JT2SW21N9N0015089,686,7500.26,2828,2,0.0029154518950437317
425,JTHBD192640081419,90,9381.28,2559,70,0.7777777777777778
426,JM1NA3517M0232462,217,9707.44,2687,60,0.2764976958525346
427,JM1NA3539V0737535,430,9329.84,2283,30,0.06976744186046512
428,5YJSA1DP8CFS00861,90,36177.35,4574,69,0.7666666666666667
429,SALWR2TF0FA612593,580,42368.45,5897,381,0.656896551724138
430,WDDTG5CB7GJ245021,447,37861.15,3279,70,0.15659955257270694
431,JM1NB3539Y0141729,637,9688.49,2105,110,0.1726844583987441
432,WBAHL83537DT89278,174,9058.17,2001,40,0.22988505747126436
433,1FMDE5BH5MLA98980,90,69492.0,7768,2,0.022222222222222223
434,WP1AB29P54LA66542,439,8809.22,1992,137,0.3120728929384966
435,JHMBA4250LC007473,487,20291.7,4193,3,0.006160164271047228
436,WBAUU3C55AA544811,308,11155.23,2345,20,0.06493506493506493
437,WAULA84A2SN121742,241,22880.0,0,1,0.004149377593360996
438,ZAMBB18A420006193,731,25233.98,5708,18,0.024623803009575923
439,JM1NB3535X0125266,349,9294.29,2381,184,0.5272206303724928
440,1FA6P8SJ0L5504961,305,42855.47,4839,3694,12.111475409836066
441,1C4AJWAG8DL644804,367,22674.61,3170,2762,7.525885558583107
442,2C3CDZC97GH136636,108,57443.8,6655,1184,10.962962962962964
443,WDBSK72F77F125175,299,34175.75,6354,43,0.14381270903010032
444,JN8DR09Y81W573876,440,4631.84,1210,133,0.30227272727272725
445,JM1BL1H34A1303475,355,7928.32,1933,1628,4.585915492957747
446,1FA6P8CF3K5132072,90,40577.63,4492,4538,50.422222222222224
447,WBABN33441JW49593,327,6091.88,1505,76,0.2324159021406728
451,4JGED6EB5KA155563,158,61806.25,12868,2311,14.626582278481013
452,WBALM735X9E165181,318,24704.29,5495,86,0.27044025157232704
453,JN1AR5EF7AM230507,115,70936.84,9355,90,0.782608695652174
454,WBSBG9337XEY81669,181,18065.14,4662,65,0.35911602209944754
455,SAJEA03V231M76860,503,8325.87,2480,10,0.019880715705765408
456,WBADN63481GM71162,335,9759.82,2539,13,0.03880597014925373
457,WP0AA29938S711142,563,47470.34,9324,47,0.08348134991119005
458,WBS2U7C03L7D96580,237,67198.21,5302,350,1.4767932489451476
459,1G4BN52P7RR431151,710,7292.63,2103,5,0.007042253521126761
460,WBAUC73599VK80233,692,14732.61,3035,116,0.1676300578034682
461,ZARBAAB49LM362519,90,94070.0,16984,11,0.12222222222222222
462,JN1CZ04S4BX600239,726,15657.75,3953,10,0.013774104683195593
463,WAUSFAFL9BA053045,244,12217.74,2324,177,0.7254098360655737
464,JT6HT00W7Y0108827,269,12915.13,2964,103,0.3828996282527881
465,1FTFW1RG1HFA66984,90,56794.12,6857,2146,23.844444444444445
466,WP0CA29976S755778,416,46655.61,8749,178,0.42788461538461536
467,JN1AZ4EH1AM505557,298,20998.08,4265,365,1.2248322147651007
468,SAJWA4HA9DMB50025,90,66096.0,13252,7,0.07777777777777778
469,WDBNG76J06A462697,293,15757.0,4013,5,0.017064846416382253
470,1G1YY22P6R5120010,151,13798.4,2918,112,0.7417218543046358
471,5YJ3E1EB9JF066919,458,46433.81,4352,3544,7.737991266375546
472,WBA4B1C5XGG242074,199,28821.59,3150,165,0.8291457286432161
473,1G1YY32G9W5128149,137,17323.78,3369,389,2.8394160583941606
474,KMHHU6KH7CU068141,90,14848.04,3056,141,1.5666666666666667
475,JM1FD3337R0302923,517,59993.25,23034,4,0.007736943907156673
476,WBALZ3C59CDL71406,664,27321.64,4897,612,0.9216867469879518
477,4JGBB7HB9AA557286,238,20927.49,3812,14,0.058823529411764705
478,JM1NB353230313074,115,10688.66,2645,176,1.5304347826086957
479,WBACE51060EN65119,90,12249.64,848,2,0.022222222222222223
483,WDDGF7HB6EA943772,384,40912.05,7277,61,0.15885416666666666
484,2G1FL1EP7D9806886,285,41726.77,5285,436,1.5298245614035089
485,WBS4Y9C5XKAG67091,495,68716.29,6758,291,0.5878787878787879
486,JM1NA3519M1229153,738,9707.44,2687,60,0.08130081300813008
487,JTHBP262785003600,417,30746.44,4681,112,0.2685851318944844
488,JM1NDAM74H0106910,388,28606.49,2945,580,1.4948453608247423
489,1FA6P8CFXH5272211,171,34884.31,4194,4834,28.269005847953217
490,1FTEX1E65AFD77037,367,14437.43,3203,2450,6.67574931880109
494,4JGCB77E57A037692,460,34400.0,3535,2,0.004347826086956522
495,5YJXCBE4XGF006591,349,73679.57,6716,340,0.9742120343839542
496,WBAUT9C55BA189839,524,12039.76,2010,21,0.04007633587786259
497,WDBRF61J33A521145,90,5139.17,1045,111,1.2333333333333334
498,SAJWA03V851N30976,194,8637.36,2428,7,0.03608247422680412
499,TRUUT28NX51001913,238,12276.77,2207,14,0.058823529411764705
500,WP1AA2A27BLA04849,487,20162.14,3611,176,0.3613963039014374
501,SCFRMFAV1HGL01826,605,148640.7,13287,110,0.18181818181818182
502,WP0AA0946DN454690,467,13486.16,4082,13,0.027837259100642397
503,1G1YY23P9P5103360,98,14700.13,3557,116,1.183673469387755
504,JT3FJ60GXD0078982,90,32293.37,3838,3,0.03333333333333333
505,1FTNW21FXXEC06071,129,11368.89,3036,518,4.015503875968992
506,WP1AC29P56LA91666,773,15036.68,3527,48,0.062095730918499355
507,SAJWA0JC8BMR84883,472,21081.45,3930,27,0.057203389830508475
508,JT8CH32YXV1000596,404,7675.88,1618,9,0.022277227722772276
509,TRUB1AFK0C1017356,619,20728.43,4386,128,0.20678513731825526
510,1FTFW1R61BFD01818,672,31196.81,5401,390,0.5803571428571429
511,2G1FT1EW9A9110727,189,22945.24,4694,1890,10.0
512,WP0AB29857U782155,780,32706.63,6081,149,0.191025641025641
513,WAUCGAFRXEA047507,110,27391.62,3878,244,2.2181818181818183
514,SAJNV5849HC136604,724,11036.49,2231,10,0.013812154696132596
515,WBS3C9C52FP805345,398,47689.06,5822,395,0.992462311557789
516,WBSKG9C57CE797878,406,36309.13,7372,150,0.3694581280788177
517,1J4FJ67S9TL256877,320,4704.09,1255,34,0.10625
518,1FTSW31P54EC30663,271,14951.62,3488,641,2.3653136531365315
519,WVWVF7AU0HW101157,117,34180.66,3522,659,5.632478632478633
520,WBANN73556CN02305,249,7379.7,1654,56,0.2248995983935743
521,5YJRE11B481000253,131,89900.04,56568,2,0.015267175572519083
522,JTJBT20X280151116,90,17703.69,3729,496,5.511111111111111
523,JT4VN13DXP5102835,278,10825.3,3929,11,0.039568345323741004
524,WDDUG7GB8GA258791,90,69648.94,7313,10,0.1111111111111111
525,1GTW7FCG2F1180117,90,24771.75,5562,240,2.6666666666666665
526,WAU3GAFC1DN029724,616,24552.71,4030,605,0.9821428571428571
527,WBSBK0332XEC40538,292,18065.14,4662,65,0.2226027397260274
528,WAUED54B01N100359,719,4101.04,948,14,0.019471488178025034
529,WBSDX9C50CE784365,90,36309.13,7372,150,1.6666666666666667
530,WVWLF7AU5GW087472,90,31162.6,3561,752,8.355555555555556
531,1G2PG1196HP216729,682,11950.08,2448,13,0.01906158357771261
532,WBAEB53529C224187,721,17708.64,3478,126,0.17475728155339806
533,1GKEK13R2TJ730768,475,5955.08,1791,12,0.02526315789473684
534,WBADN53401GC98038,458,9759.82,2539,13,0.028384279475982533
535,1FMDE5BH9MLA74813,304,69492.0,7768,2,0.006578947368421052
536,SAJWA6GL8EMK01799,402,45137.79,7001,241,0.599502487562189
537,WDBJH65F9XA755051,662,4695.89,877,5,0.0075528700906344415
538,WVGMB77L17D013228,234,6815.73,1032,6,0.02564102564102564
539,WBSPM9C51BE203816,90,33375.0,6760,466,5.177777777777778
540,1GCHK23607F538892,473,18378.35,4960,825,1.744186046511628
541,WBSBR934X6PK11281,209,25657.39,5572,101,0.48325358851674644
542,SCFAB42312K403247,655,35732.41,8362,8,0.012213740458015267
543,JTDFR320930062306,636,13952.48,3092,115,0.18081761006289307
544,WBS1H9C53HV887142,745,49879.65,4852,347,0.4657718120805369
545,WBA3A5C58EJ584743,560,17414.75,3227,1637,2.9232142857142858
546,JTMHY7AJ2A4002788,361,34900.07,4693,27,0.07479224376731301
547,1ZVFT82H375282745,616,15750.33,3838,1188,1.9285714285714286
548,WUAAU34208N005352,237,85374.85,11612,48,0.20253164556962025
549,WDDXJ8GB5KA036366,133,85449.65,11154,820,6.165413533834586
550,WBAGN83483DK10577,531,12928.85,5041,5,0.009416195856873822
554,WAUGU44D02N001790,699,18992.5,7067,2,0.002861230329041488
555,JF1GR896X8L828678,90,19055.97,3533,128,1.4222222222222223
556,1J4FJ78S6SL603097,388,6183.24,1641,8,0.020618556701030927
557,WDBPJ74J34A042832,245,18267.83,5691,14,0.05714285714285714
558,2MEHM75V13X639318,105,16198.62,4593,32,0.3047619047619048
559,WMWRE33483TD66218,138,6172.11,1435,91,0.6594202898550725
560,5YJ3E1EB8KF413478,621,48262.24,5588,2613,4.207729468599034
561,WBAHD5320SGB38102,199,15597.14,3489,6,0.03015075376884422
562,1J4FJ68S2TL280534,171,4704.09,1255,34,0.19883040935672514
566,4JGAB57E24A475240,255,5241.21,1190,44,0.17254901960784313
567,WDC0G8JB8JF467136,179,69814.43,7904,96,0.5363128491620112
568,WBY2Z2C55GV675856,228,77364.24,7781,189,0.8289473684210527
569,JHMAP11492T002904,525,26654.54,5609,153,0.2914285714285714
570,ZAMFE39A080039168,696,19440.94,3729,55,0.07902298850574713
571,WP0CB29896U731801,325,27146.38,5785,106,0.3261538461538461
572,1GKEC13R2XJ713679,305,5161.12,1407,87,0.28524590163934427
573,JM1FD3314P0207702,294,48808.56,15308,26,0.08843537414965986
574,5UXFB93563LN80968,194,9214.9,1770,10,0.05154639175257732
575,WBADS33443GD50545,283,7339.38,2247,8,0.028268551236749116
576,19UUA9E58CA000724,301,14772.7,2915,1177,3.910299003322259
577,WBABD534X4PD96024,525,8632.28,2197,163,0.31047619047619046
578,WBAEA53558CV85141,543,15078.81,3054,256,0.4714548802946593
579,WDBJF74J51B261739,637,23079.03,7100,9,0.0141287284144427
580,WBSEH93466B797944,390,22121.12,4008,43,0.11025641025641025
584,JTHHE5BC7F5006672,166,32283.77,3821,1539,9.271084337349398
585,JTMCY7AJ3M4103868,368,109323.2,9749,169,0.4592391304347826
586,WBSNB93548CX10226,290,23509.35,5348,92,0.31724137931034485
587,W1KZH8KB2MA911692,160,165666.37,30936,28,0.175
588,1ZVHT89S975204450,242,40069.18,6748,383,1.5826446280991735
589,WBA3K5C58EKT33440,657,21483.95,4069,102,0.1552511415525114
590,1ZVBP8KZ8E5275556,97,60717.7,8129,247,2.5463917525773194
591,WBSBL93423JR21243,690,21332.78,5137,98,0.14202898550724638
592,JF1GR8H6XBL813316,202,22444.02,3886,291,1.4405940594059405
593,3TMLU4EN1DM109566,346,25928.73,4036,2428,7.017341040462428
594,1FMEU15N0PLA55136,416,24049.56,5821,46,0.11057692307692307
595,1G2FW21HXHN226784,474,15315.44,3560,11,0.023206751054852322
596,WA1C4AFY5N2029102,207,68857.34,4675,683,3.2995169082125604
597,JHMAP114X3T000158,165,27422.12,6289,112,0.6787878787878788
598,JM1NB354140409465,616,17594.93,3962,35,0.056818181818181816
599,5YJYGDEE6MF061631,90,67066.89,7382,3031,33.67777777777778
600,SAJDA15B03MF51125,126,10094.89,1405,8,0.06349206349206349
601,WP0AB29826U780829,361,32469.22,5317,203,0.5623268698060941
602,1C4BJWFG3DL565442,314,30607.96,4281,1126,3.5859872611464967
603,WV2MD070XPH114290,516,15159.79,4066,13,0.025193798449612403
604,SALMF13487A242293,90,11480.48,2256,54,0.6
605,WDBLK70G6YT038564,90,7324.02,2146,21,0.23333333333333334
606,1FTFW1R60CFC71356,238,33134.2,5548,550,2.310924369747899
607,WDBNG74J83A322721,473,12346.23,2733,15,0.03171247357293869
608,WDBTK77G57T079983,116,27748.94,7069,14,0.1206896551724138
609,2G1FP22P4T2140897,567,10870.47,2929,52,0.09171075837742504
610,JT3HT05J4X0031357,90,13002.52,3249,62,0.6888888888888889
611,1VWDC017XDV067392,95,7990.0,0,1,0.010526315789473684
612,YS3GN4MR7B4001666,728,10938.59,2354,59,0.08104395604395605
613,SHHEP33514U502497,90,5361.26,1163,11,0.12222222222222222
614,JM1NB353250410648,318,10083.35,2625,40,0.12578616352201258
615,JM1NA3536S0604839,405,11506.25,3399,32,0.07901234567901234
616,WDBGA32G7XA406805,446,8290.74,1987,7,0.01569506726457399
617,WBSBL93482JR16188,242,20534.7,4952,115,0.47520661157024796
618,WDDNG77X98A189076,621,23133.4,4741,101,0.16264090177133655
619,2C3CDYCJ6CH130289,353,30235.86,4580,420,1.1898016997167138
620,WBSNB93588CX09614,90,23509.35,5348,92,1.0222222222222221
621,WUAENAFG1BN002141,370,103925.71,19126,32,0.08648648648648649
622,1G1Y62D44L5111239,375,96153.91,10242,422,1.1253333333333333
623,2GTEK19TX11157172,90,7321.82,2110,193,2.1444444444444444
624,WAUHGAFC6EN119779,406,21481.69,3905,623,1.5344827586206897
625,SAJHX1740SC737926,234,5891.54,1320,14,0.05982905982905983
626,1FMEE5EP0MLA43473,188,59540.0,2295,6,0.031914893617021274
627,WBSNB93507CX07953,96,20213.0,4377,27,0.28125
628,JF1GR7E62BG825693,560,16799.65,3262,442,0.7892857142857143
629,WP0CA2A84DS114796,308,43790.52,6069,331,1.0746753246753247
630,JTMHY7AJ2D4016730,214,44456.42,7001,136,0.6355140186915887
631,WBA4W3C59JAC38613,90,34225.76,4948,793,8.811111111111112
632,WBAYM9C58DDW20416,158,29466.71,5279,117,0.740506329113924
633,JF1SG63617H743887,158,6783.95,1585,276,1.7468354430379747
634,WBSKG9C59DJ593964,90,41292.16,9070,229,2.5444444444444443
635,JM1NC2LF6D0229653,735,20180.71,2782,62,0.08435374149659863
636,WDBFA63E4SF125051,202,10218.04,2600,18,0.0891089108910891
637,WDBKK66F22F233412,728,11103.78,3004,17,0.023351648351648352
638,JTJHT00W764013311,413,22362.72,5155,141,0.3414043583535109
639,5UXKS4C50F0N09028,560,28871.78,4191,404,0.7214285714285714
640,WVWKC71K78W009053,245,14253.16,3097,159,0.6489795918367347
641,WBSEK93508CY79515,488,23223.93,4589,58,0.11885245901639344
642,1FALP42D3RF173110,90,11059.95,3184,96,1.0666666666666667
643,WDBKK66FX2F247459,431,11103.78,3004,17,0.03944315545243619
644,JT4VN01D0K2002668,90,12068.97,2970,23,0.25555555555555554
645,SALWV2EF1GA554200,346,55800.96,7820,132,0.3815028901734104
646,1FMNU41S53EB43997,448,12797.52,3071,33,0.07366071428571429
647,WAUB1GFF9G1073086,502,29944.37,3143,430,0.8565737051792829
648,WBA8K3C50HK679397,158,32375.64,3481,147,0.930379746835443
649,YV1SJ527952514383,551,10622.0,1597,4,0.007259528130671506
650,WP0AB29969S721131,271,73158.17,14259,106,0.39114391143911437
651,WP0EB0915GS171417,682,60679.23,15528,56,0.08211143695014662
652,WDBSK79F65F087117,221,49052.91,8668,23,0.10407239819004525
653,WAUHE58AXLA142477,298,13500.0,9192,2,0.006711409395973154
654,WBSDE934X2CF90985,90,47409.04,15318,27,0.3
655,6G3F15RW4EL952438,273,37304.93,5190,227,0.8315018315018315
656,2G1FP22G4X2121191,90,14357.27,3528,63,0.7
657,WBSBL93486PN65754,195,25657.39,5572,101,0.517948717948718
658,WBA3B9C58FF589482,493,25763.51,4192,382,0.7748478701825557
659,JNKAY41EX4M400448,705,7087.78,2405,8,0.011347517730496455
663,WDBGA43E1SA217515,553,8022.39,2241,11,0.019891500904159132
664,WP0CA29881U622290,90,14688.28,3235,183,2.033333333333333
665,WDZPE8CD0HP387388,139,55759.27,14078,24,0.17266187050359713
666,WBSDE9349YBZ95182,402,29754.47,7638,28,0.06965174129353234
667,WP0AB29927S731765,650,60480.28,11620,138,0.2123076923076923
668,WP0AA2990XS622630,236,27856.38,5827,108,0.4576271186440678
669,2C3CDZC96FH816106,355,55242.59,6107,536,1.5098591549295775
670,WDDUG8GB8JA376272,395,75089.27,8738,765,1.9367088607594938
671,4A3AC54L6YE115971,284,4923.64,1422,14,0.04929577464788732
672,WDBLJ65G31F188755,678,5691.3,1733,9,0.01327433628318584
673,1FTSX21P36EB58775,502,15938.22,3697,1651,3.2888446215139444
674,JM1NA353XS0603399,111,11506.25,3399,32,0.2882882882882883
675,WBSDC9308J2791093,641,81705.02,15224,4,0.0062402496099844
676,WDBFA68F7XF183681,151,13600.4,3632,113,0.7483443708609272
677,WBAGH8347YDP09997,740,6838.0,1668,12,0.016216216216216217
678,WDDYJ7KA9JA013376,598,170319.17,20621,91,0.15217391304347827
679,ZFFEW59A950143437,217,132234.78,18409,22,0.10138248847926268
680,JF1SG69654G724901,249,7696.84,1822,57,0.2289156626506024
684,1FACP44EXNF154893,565,15284.17,4720,27,0.047787610619469026
685,JM1FD3316P0200203,339,48808.56,15308,26,0.07669616519174041
686,JTEBU11F370026152,437,17256.33,3330,2460,5.62929061784897
687,WDBCB20A8DB035437,381,13635.04,2132,5,0.013123359580052493
688,WBABS53411JU86468,90,7270.42,1887,89,0.9888888888888889
689,WBSDE934XYBZ96115,371,29754.47,7638,28,0.07547169811320754
690,1JCCF87EXET011202,236,17072.31,4614,29,0.1228813559322034
691,JTEBT17R368031727,136,12718.55,2983,290,2.1323529411764706
692,WAUXD68D91A123205,398,22720.06,4838,5,0.01256281407035176
693,19UUA9E52CA010827,634,14772.7,2915,1177,1.8564668769716088
694,ZARFAMEV0K7613142,321,67645.6,8299,55,0.17133956386292834
695,WBABM5344YJP00776,636,5356.37,1073,11,0.01729559748427673
696,JTJHY7AX2B4074089,761,32956.89,4509,163,0.21419185282522996
697,1GYEC63857R367316,419,13549.81,2894,1507,3.596658711217184
701,WDC0J8KB9KF496792,124,80023.05,10724,248,2.0
702,SCFSMGAW2KGN00701,90,132979.97,13592,256,2.8444444444444446
703,1HGCV2E30JA010330,322,27932.65,2471,1926,5.9813664596273295
704,SALLDHAC8BA315558,258,39329.67,18341,3,0.011627906976744186
705,WA1YD54B75N027166,672,6337.41,1492,23,0.03422619047619048
706,SCFBB03B37GC03471,557,53193.78,10374,64,0.11490125673249552
707,JT6HT00WXX0025648,682,12807.67,3177,54,0.07917888563049853
711,WBAVT13566AV98279,507,8105.25,1741,44,0.08678500986193294
712,WP0AA0910DS120257,502,56774.14,13544,38,0.07569721115537849
713,WP1AC29P98LA95819,269,18280.72,4423,74,0.275092936802974
714,JA4MW51S66J003799,452,8078.89,2289,16,0.035398230088495575
715,1G1YY33PXN5104049,294,13790.34,3271,185,0.6292517006802721
716,1J4RR7GW1AC114163,230,26348.95,4944,100,0.43478260869565216
717,3FADP4GX1KM166198,612,20877.76,2412,505,0.8251633986928104
718,JTEBU11F370011974,549,17256.33,3330,2460,4.48087431693989
719,1J4FJ28S1SL618626,446,6043.51,1486,11,0.02466367713004484
720,WDBJF70JXYB109472,90,5843.4,1348,20,0.2222222222222222
721,WP1AC29P66LA91465,206,15036.68,3527,48,0.23300970873786409
722,ZAMEC38A360022915,117,25496.07,4976,19,0.1623931623931624
723,WVGPT77L87D010515,402,12977.13,2932,3,0.007462686567164179
724,WBAKG7C57CE802862,270,19486.82,3973,501,1.8555555555555556
725,WAUBH24BXYN114222,500,4527.15,1069,7,0.014
726,WDBKK65F74F302535,531,11628.58,2326,37,0.0696798493408663
727,WDDEJ77X49A021770,102,30846.76,5835,33,0.3235294117647059
728,1FTHX26F9TEA70562,455,13675.83,3613,81,0.17802197802197803
729,ZFF68NHA2C0188104,90,258754.4,32569,26,0.28888888888888886
730,1G1YC3D47M5115138,90,114109.87,13863,1111,12.344444444444445
731,JM1NDAM71M0452598,224,36289.41,2567,630,2.8125
732,WBAFR7C55BC600656,389,13950.61,2696,768,1.974293059125964
733,1FAFP47V8XF214407,355,16743.45,3096,65,0.18309859154929578
734,JTJBT20X860117551,90,14575.22,3318,484,5.377777777777778
735,WBADN6345YGM65930,321,6096.63,1295,9,0.028037383177570093
736,YS3FH41U381110275,412,8847.12,2571,34,0.0825242718446602
737,ZFFPR48A8S0103342,143,109465.67,11616,9,0.06293706293706294
738,JTHBD192130066020,381,8422.58,2230,48,0.12598425196850394
739,1G1YY3386L5108427,251,12195.11,2870,109,0.4342629482071713
740,JF1GR8H68BL828557,139,22444.02,3886,291,2.093525179856115
741,1G1AY878XC5102591,286,19195.78,4813,34,0.11888111888111888
742,3FADP4GX5EM171201,480,15072.94,3161,293,0.6104166666666667
743,WBADT63412CH99539,318,6189.64,1840,42,0.1320754716981132
744,SCFHDDAJ8BAF01936,731,66048.77,10121,35,0.047879616963064295
745,WF0DP3TH7H4120153,101,37789.68,4115,898,8.891089108910892
746,WDBFA68F12F204582,224,20059.65,4687,36,0.16071428571428573
747,WP0AA0958GN153089,671,24063.92,7049,36,0.05365126676602087
751,1GT40FDA5NU100277,90,115139.0,0,1,0.011111111111111112
752,SALLDVAF8JA906665,248,108998.03,18998,3,0.012096774193548387
753,WBANW1C52AC164994,353,10365.95,1934,140,0.39660056657223797
754,1G8EK18L4FF155915,311,26795.06,8301,5,0.01607717041800643
755,WP0AB29992S687594,755,68186.02,14598,82,0.10860927152317881
756,WDDGF5EB5BA417069,94,11434.04,2331,815,8.670212765957446
760,WBAGG83471DN88543,208,10406.85,2721,19,0.09134615384615384
761,1GCFC29R0VE202474,272,8949.18,2320,28,0.10294117647058823
762,WP0AA29817U760964,717,26578.66,4801,194,0.2705718270571827
763,WBSFV9C50GG343411,90,54828.66,8195,140,1.5555555555555556
764,WUAVNAFG0CN002682,724,104010.46,14649,31,0.04281767955801105
765,WDBUF77X08B257833,90,19513.53,3821,46,0.5111111111111111
766,WBSWD93508PY39541,468,29225.34,5695,356,0.7606837606837606
767,WP0JB0925FS861447,655,26221.88,5936,10,0.015267175572519083
768,5UXFA13554LU39279,420,6141.12,1445,125,0.2976190476190476
769,WBA1J7C57GV290295,609,31291.06,3606,371,0.6091954022988506
770,WDBHM36E2TF369826,334,18987.0,8502,2,0.005988023952095809
771,WDDHF9BB0EA845393,453,25747.97,4821,148,0.32671081677704195
772,WDBJH65J41B201471,201,6029.67,2043,15,0.07462686567164178
773,WDBLK70G12T108401,90,10144.08,2519,38,0.4222222222222222
774,1FAFP45X6WF196671,720,9445.69,2475,106,0.14722222222222223
775,JT3HN86R3Y0303377,216,7515.44,1819,193,0.8935185185185185
776,WF0DP3TH7H4125384,110,37789.68,4115,898,8.163636363636364
777,WBAUC9C56BVM09692,391,17429.24,3591,238,0.6086956521739131
778,1LNBM81F3KY715272,712,9241.75,3163,12,0.016853932584269662
779,1FADP3L90EL319807,655,16955.84,2893,1095,1.6717557251908397
780,YV1902SH7F1210145,90,25888.45,4207,18,0.2
781,JM1FD3337R0300573,301,59993.25,23034,4,0.013289036544850499
785,JT8BH28FXY0180099,749,7889.97,1532,27,0.036048064085447265
789,JF4GG22605G057085,311,6903.05,1800,20,0.06430868167202572
790,WBA4B3C5XGG528034,292,31103.44,3923,163,0.5582191780821918
791,W1NYC7HJ6LX348325,90,255427.17,30263,562,6.2444444444444445
792,WBAPK5C50AA599715,105,9931.88,2149,544,5.180952380952381
793,TRUK1AFK2A1019400,285,16401.38,3368,74,0.2596491228070175
794,SALMF1D41CA381268,455,20041.21,3914,388,0.8527472527472527
795,1HGCM81697A003486,327,7172.27,1669,1306,3.99388379204893
796,WUABWGFF4J1900183,90,59685.89,5396,322,3.577777777777778
797,1FAHP2KT4DG104334,166,15398.97,3140,318,1.9156626506024097
798,WP0AB2A99HS123190,90,123437.91,14581,512,5.688888888888889
799,5N1AN0NW1DN824791,315,17208.75,3517,319,1.0126984126984127
